A1C1,A1C0,A0C1,A0C0,A1,C1,Total,MI,C0GvA1,C1GvA1,C1GvA0,dltP,dltPp,Image_practice,Image,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,betweenTrial.started,betweenTrial.stopped,ISI.started,ISI.stopped,image_card.started,image_card.stopped,textbox.text,textbox.started,textbox.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_endPractice.started,image_endPractice.stopped,polygon_2.started,polygon_2.stopped,ISI_2.started,ISI_2.stopped,Cards.started,Cards.stopped,TextNote.started,TextNote.stopped,Estimation.text,Estimation.started,Estimation.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text.started,text.stopped,participant,gender,session,date,expName,psychopyVersion,frameRate,
0,36,9,36,36,9,81,0.56,1.0,0.0,0.2,-0.2,-0.25,,stimuli/P_00_36_09_36.png,,,,,0,56,56,55,,,,,,,,,,,,,,,,,,,,,,,,,,,338.59859599918127,None,338.59859599918127,None,338.93859880045056,None,338.93859880045056,None,0,338.93859880045056,None,return,3.035564200952649,338.93859880045056,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,0,18,0,0,18,18,1.0,None,None,1.0,None,None,,stimuli/P_00_00_18_00.png,,,,,0,57,57,8,,,,,,,,,,,,,,,,,,,,,,,,,,,341.99124119989574,None,341.99124119989574,None,342.3312435001135,None,342.3312435001135,None,0,342.3312435001135,None,return,2.2669034004211426,342.3312435001135,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,18,36,0,27,45,63,0.71,0.67,0.33,1.0,-0.67,#NAME?,,stimuli/P_09_18_36_00.png,,,,,0,58,58,108,,,,,,,,,,,,,,,,,,,,,,,,,,,344.61511299945414,None,344.61511299945414,None,344.9475711006671,None,344.9475711006671,None,30,344.9475711006671,None,return,4.228563399985433,344.9475711006671,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,9,9,18,45,45,72,0.88,0.2,0.8,0.33,0.47,0.7,,stimuli/P_36_09_09_18.png,,,,,0,59,59,214,,,,,,,,,,,,,,,,,,,,,,,,,,,349.20012740045786,None,349.20012740045786,None,349.54607119970024,None,349.54607119970024,None,48,349.54607119970024,None,return,5.324732698500156,349.54607119970024,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,0,0,0,36,36,36,1.0,0.0,1.0,None,None,None,,stimuli/P_36_00_00_00.png,,,,,0,60,60,192,,,,,,,,,,,,,,,,,,,,,,,,,,,354.90157330036163,None,354.90157330036163,None,355.2428894992918,None,355.2428894992918,None,100,355.2428894992918,None,return,4.726309800520539,355.2428894992918,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,9,0,0,18,9,18,0.5,0.5,0.5,None,None,None,,stimuli/P_09_09_00_00.png,,,,,0,61,61,80,,,,,,,,,,,,,,,,,,,,,,,,,,,359.9959843996912,None,359.9959843996912,None,360.34029039926827,None,360.34029039926827,None,50,360.34029039926827,None,return,2.6167159005999565,360.34029039926827,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,9,9,18,9,9,36,0.75,1.0,0.0,0.33,-0.33,-0.5,,stimuli/P_00_09_09_18.png,,,,,0,62,62,22,,,,,,,,,,,,,,,,,,,,,,,,,,,362.9770647007972,None,362.9770647007972,None,363.32397959940135,None,363.32397959940135,None,0,363.32397959940135,None,return,2.4273997005075216,363.32397959940135,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,9,18,36,27,36,81,0.89,0.33,0.67,0.33,0.33,0.5,,stimuli/P_18_09_18_36.png,,,,,0,63,63,155,,,,,,,,,,,,,,,,,,,,,,,,,,,365.770512400195,None,365.770512400195,None,366.4048213995993,None,366.4048213995993,None,27,366.4048213995993,None,return,5.282300600782037,366.4048213995993,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,9,0,18,9,0,27,0.67,1.0,0.0,0.0,0.0,0.0,,stimuli/P_00_09_00_18.png,,,,,0,64,64,18,,,,,,,,,,,,,,,,,,,,,,,,,,,371.71896759979427,None,371.71896759979427,None,372.0617878995836,None,372.0617878995836,None,0,372.0617878995836,None,return,1.7508707009255886,372.0617878995836,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,36,18,18,72,54,108,0.67,0.5,0.5,0.5,0.0,0.0,,stimuli/P_36_36_18_18.png,,,,,0,65,65,250,,,,,,,,,,,,,,,,,,,,,,,,,,,373.82671619951725,None,373.82671619951725,None,374.1740371994674,None,374.1740371994674,None,35,374.1740371994674,None,None,,374.1740371994674,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,9,0,18,27,18,45,0.8,0.33,0.67,0.0,0.67,0.67,,stimuli/P_18_09_00_18.png,,,,,0,66,66,146,,,,,,,,,,,,,,,,,,,,,,,,,,,382.1728322003037,None,382.1728322003037,None,382.51860710047185,None,382.51860710047185,None,45,382.51860710047185,None,return,6.892363499850035,382.51860710047185,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,36,0,18,45,9,63,0.43,0.8,0.2,0.0,0.2,0.2,,stimuli/P_09_36_00_18.png,,,,,0,67,67,114,,,,,,,,,,,,,,,,,,,,,,,,,,,389.43142260052264,None,389.43142260052264,None,389.77548100054264,None,389.77548100054264,None,30,389.77548100054264,None,return,4.811921900138259,389.77548100054264,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,18,36,0,36,54,72,0.75,0.5,0.5,1.0,-0.5,#NAME?,,stimuli/P_18_18_36_00.png,,,,,0,68,68,172,,,,,,,,,,,,,,,,,,,,,,,,,,,394.6049748007208,None,394.6049748007208,None,394.95150760002434,None,394.95150760002434,None,27,394.95150760002434,None,None,,394.95150760002434,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,18,9,0,27,18,36,0.5,0.67,0.33,1.0,-0.67,#NAME?,,stimuli/P_09_18_09_00.png,,,,,0,69,69,100,,,,,,,,,,,,,,,,,,,,,,,,,,,402.95086709968746,None,402.95086709968746,None,403.2939650006592,None,403.2939650006592,None,38,403.2939650006592,None,None,,403.2939650006592,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,18,0,36,18,0,54,0.67,1.0,0.0,0.0,0.0,0.0,,stimuli/P_00_18_00_36.png,,,,,0,70,70,35,,,,,,,,,,,,,,,,,,,,,,,,,,,411.3014321997762,None,411.3014321997762,None,411.652645599097,None,411.652645599097,None,0,411.652645599097,None,return,2.7182783000171185,411.652645599097,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,36,18,9,36,18,63,0.43,1.0,0.0,0.67,-0.67,-2.0,,stimuli/P_00_36_18_09.png,,,,,0,71,71,57,,,,,,,,,,,,,,,,,,,,,,,,,,,414.39356690086424,None,414.39356690086424,None,414.72643269971013,None,414.72643269971013,None,0,414.72643269971013,None,return,3.8529847990721464,414.72643269971013,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,18,36,18,36,54,90,0.8,0.5,0.5,0.67,-0.17,-0.5,,stimuli/P_18_18_36_18.png,,,,,0,72,72,174,,,,,,,,,,,,,,,,,,,,,,,,,,,418.6008551996201,None,418.6008551996201,None,418.9482505992055,None,418.9482505992055,None,24,418.9482505992055,None,return,7.630731400102377,418.9482505992055,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,36,18,18,54,36,90,0.6,0.67,0.33,0.5,-0.17,-0.33,,stimuli/P_18_36_18_18.png,,,,,0,73,73,186,,,,,,,,,,,,,,,,,,,,,,,,,,,426.6083533000201,None,426.6083533000201,None,426.94611999951303,None,426.94611999951303,None,24,426.94611999951303,None,return,7.7626489996910095,426.94611999951303,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,9,36,36,9,36,81,0.89,1.0,0.0,0.5,-0.5,-1.0,,stimuli/P_00_09_36_36.png,,,,,0,74,74,31,,,,,,,,,,,,,,,,,,,,,,,,,,,434.7401567995548,None,434.7401567995548,None,435.0851076003164,None,435.0851076003164,None,0,435.0851076003164,None,return,2.5623522996902466,435.0851076003164,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,0,36,18,0,36,54,1.0,None,None,0.67,None,None,,stimuli/P_00_00_36_18.png,,,,,0,75,75,14,,,,,,,,,,,,,,,,,,,,,,,,,,,437.68364780023694,None,437.68364780023694,None,438.0264302995056,None,438.0264302995056,None,0,438.0264302995056,None,return,1.7327087987214327,438.0264302995056,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,36,9,36,54,27,99,0.64,0.67,0.33,0.2,0.13,0.17,,stimuli/P_18_36_09_36.png,,,,,0,76,76,183,,,,,,,,,,,,,,,,,,,,,,,,,,,439.78104979917407,None,439.78104979917407,None,440.1205103006214,None,440.1205103006214,None,27,440.1205103006214,None,None,,440.1205103006214,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,0,36,0,36,72,72,1.0,0.0,1.0,1.0,0.0,None,,stimuli/P_36_00_36_00.png,,,,,0,77,77,204,,,,,,,,,,,,,,,,,,,,,,,,,,,448.12743229977787,None,448.12743229977787,None,448.46763109974563,None,448.46763109974563,None,50,448.46763109974563,None,return,4.126354301348329,448.46763109974563,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,18,18,9,36,36,63,0.71,0.5,0.5,0.67,-0.17,-0.5,,stimuli/P_18_18_18_09.png,,,,,0,78,78,169,,,,,,,,,,,,,,,,,,,,,,,,,,,452.61362699978054,None,452.61362699978054,None,452.9477523993701,None,452.9477523993701,None,43,452.9477523993701,None,return,4.730526000261307,452.9477523993701,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,36,0,9,36,0,45,0.2,1.0,0.0,0.0,0.0,0.0,,stimuli/P_00_36_00_09.png,,,,,0,79,79,49,,,,,,,,,,,,,,,,,,,,,,,,,,,457.69281160086393,None,457.69281160086393,None,458.03741459921,None,458.03741459921,None,0,458.03741459921,None,return,1.8896546997129917,458.03741459921,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,9,9,9,9,9,27,0.67,1.0,0.0,0.5,-0.5,-1.0,,stimuli/P_00_09_09_09.png,,,,,0,80,80,21,,,,,,,,,,,,,,,,,,,,,,,,,,,459.95711340010166,None,459.95711340010166,None,460.2917050998658,None,460.2917050998658,None,0,460.2917050998658,None,return,1.8234829995781183,460.2917050998658,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,18,18,0,36,36,54,0.67,0.5,0.5,1.0,-0.5,#NAME?,,stimuli/P_18_18_18_00.png,,,,,0,81,81,168,,,,,,,,,,,,,,,,,,,,,,,,,,,462.1457634996623,None,462.1457634996623,None,462.4912260994315,None,462.4912260994315,None,35,462.4912260994315,None,return,4.826727099716663,462.4912260994315,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,18,18,18,36,36,72,0.75,0.5,0.5,0.5,0.0,0.0,,stimuli/P_18_18_18_18.png,,,,,0,82,82,170,,,,,,,,,,,,,,,,,,,,,,,,,,,467.3639297001064,None,467.3639297001064,None,467.7037690002471,None,467.7037690002471,None,25,467.7037690002471,None,return,4.63218910060823,467.7037690002471,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,0,0,36,0,0,36,1.0,None,None,0.0,None,None,,stimuli/P_00_00_00_36.png,,,,,0,83,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,472.3547497000545,None,472.3547497000545,None,472.693401299417,None,472.693401299417,None,0,472.693401299417,None,return,1.6813078001141548,472.693401299417,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,36,9,9,36,9,54,0.33,1.0,0.0,0.5,-0.5,-1.0,,stimuli/P_00_36_09_09.png,,,,,0,84,84,53,,,,,,,,,,,,,,,,,,,,,,,,,,,474.4067464992404,None,474.4067464992404,None,474.73741340078413,None,474.73741340078413,None,0,474.73741340078413,None,return,2.7840119004249573,474.73741340078413,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,0,36,36,9,45,81,1.0,0.0,1.0,0.5,0.5,1.0,,stimuli/P_09_00_36_36.png,,,,,0,85,85,79,,,,,,,,,,,,,,,,,,,,,,,,,,,477.5477463006973,None,477.5477463006973,None,477.8963188007474,None,477.8963188007474,None,20,477.8963188007474,None,return,4.815268399193883,477.8963188007474,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,9,36,18,45,72,99,0.91,0.2,0.8,0.67,0.13,0.4,,stimuli/P_36_09_36_18.png,,,,,0,86,86,222,,,,,,,,,,,,,,,,,,,,,,,,,,,482.7313717994839,None,482.7313717994839,None,483.0694768000394,None,483.0694768000394,None,37,483.0694768000394,None,return,6.930318798869848,483.0694768000394,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,0,18,18,0,18,36,1.0,None,None,0.5,None,None,,stimuli/P_00_00_18_18.png,,,,,0,87,87,10,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0201859008521,None,490.0201859008521,None,490.3615816999227,None,490.3615816999227,None,0,490.3615816999227,None,return,2.4657154995948076,490.3615816999227,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,18,36,0,54,72,90,0.8,0.33,0.67,1.0,-0.33,#NAME?,,stimuli/P_36_18_36_00.png,,,,,0,88,88,236,,,,,,,,,,,,,,,,,,,,,,,,,,,492.84716139920056,None,492.84716139920056,None,493.1902814991772,None,493.1902814991772,None,38,493.1902814991772,None,return,4.382846599444747,493.1902814991772,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,9,0,36,27,18,63,0.86,0.33,0.67,0.0,0.67,0.67,,stimuli/P_18_09_00_36.png,,,,,0,89,89,147,,,,,,,,,,,,,,,,,,,,,,,,,,,497.5881693996489,None,497.5881693996489,None,497.92760469950736,None,497.92760469950736,None,38,497.92760469950736,None,None,,497.92760469950736,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,36,36,0,45,45,81,0.56,0.8,0.2,1.0,-0.8,#NAME?,,stimuli/P_09_36_36_00.png,,,,,0,90,90,124,,,,,,,,,,,,,,,,,,,,,,,,,,,505.9417218994349,None,505.9417218994349,None,506.29199280031025,None,506.29199280031025,None,30,506.29199280031025,None,return,6.624213499948382,506.29199280031025,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,0,18,36,9,27,63,1.0,0.0,1.0,0.33,0.67,1.0,,stimuli/P_09_00_18_36.png,,,,,0,91,91,75,,,,,,,,,,,,,,,,,,,,,,,,,,,512.9477906003594,None,512.9477906003594,None,513.2907647006214,None,513.2907647006214,None,30,513.2907647006214,None,return,4.019360899925232,513.2907647006214,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,9,9,18,27,27,54,0.83,0.33,0.67,0.33,0.33,0.5,,stimuli/P_18_09_09_18.png,,,,,0,92,92,150,,,,,,,,,,,,,,,,,,,,,,,,,,,517.3394299000502,None,517.3394299000502,None,517.6800113990903,None,517.6800113990903,None,34,517.6800113990903,None,None,,517.6800113990903,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,9,18,0,27,36,45,0.8,0.33,0.67,1.0,-0.33,#NAME?,,stimuli/P_18_09_18_00.png,,,,,0,93,93,152,,,,,,,,,,,,,,,,,,,,,,,,,,,525.6907620001584,None,525.6907620001584,None,526.0296925995499,None,526.0296925995499,None,45,526.0296925995499,None,return,3.9179573003202677,526.0296925995499,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,0,9,36,36,45,81,1.0,0.0,1.0,0.2,0.8,1.0,,stimuli/P_36_00_09_36.png,,,,,0,94,94,199,,,,,,,,,,,,,,,,,,,,,,,,,,,529.9869640991092,None,529.9869640991092,None,530.3368826005608,None,530.3368826005608,None,46,530.3368826005608,None,None,,530.3368826005608,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,0,9,9,9,18,27,1.0,0.0,1.0,0.5,0.5,1.0,,stimuli/P_09_00_09_09.png,,,,,0,95,95,69,,,,,,,,,,,,,,,,,,,,,,,,,,,538.3427229002118,None,538.3427229002118,None,538.6789082996547,None,538.6789082996547,None,35,538.6789082996547,None,None,,538.6789082996547,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,9,36,36,18,45,90,0.9,0.5,0.5,0.5,0.0,0.0,,stimuli/P_09_09_36_36.png,,,,,0,96,96,95,,,,,,,,,,,,,,,,,,,,,,,,,,,546.683791000396,None,546.683791000396,None,547.0411221999675,None,547.0411221999675,None,20,547.0411221999675,None,return,6.093970999121666,547.0411221999675,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,0,36,0,18,54,54,1.0,0.0,1.0,1.0,0.0,None,,stimuli/P_18_00_36_00.png,,,,,0,97,97,140,,,,,,,,,,,,,,,,,,,,,,,,,,,553.1596281994134,None,553.1596281994134,None,553.5038066003472,None,553.5038066003472,None,35,553.5038066003472,None,return,6.796019200235605,553.5038066003472,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,9,36,18,18,45,72,0.88,0.5,0.5,0.67,-0.17,-0.5,,stimuli/P_09_09_36_18.png,,,,,0,98,98,94,,,,,,,,,,,,,,,,,,,,,,,,,,,560.3220282997936,None,560.3220282997936,None,560.666689099744,None,560.666689099744,None,24,560.666689099744,None,return,7.247832199558616,560.666689099744,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,18,9,18,27,18,54,0.67,0.67,0.33,0.33,0.0,0.0,,stimuli/P_09_18_09_18.png,,,,,0,99,99,102,,,,,,,,,,,,,,,,,,,,,,,,,,,567.9478111993521,None,567.9478111993521,None,568.2840631008148,None,568.2840631008148,None,25,568.2840631008148,None,return,7.314978800714016,568.2840631008148,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,0,36,18,18,54,72,1.0,0.0,1.0,0.67,0.33,1.0,,stimuli/P_18_00_36_18.png,,,,,0,100,100,142,,,,,,,,,,,,,,,,,,,,,,,,,,,575.6175204999745,None,575.6175204999745,None,575.9655770994723,None,575.9655770994723,None,38,575.9655770994723,None,None,,575.9655770994723,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,18,18,18,54,54,90,0.8,0.33,0.67,0.5,0.17,0.33,,stimuli/P_36_18_18_18.png,,,,,0,101,101,234,,,,,,,,,,,,,,,,,,,,,,,,,,,583.9665059000254,None,583.9665059000254,None,584.3078982997686,None,584.3078982997686,None,46,584.3078982997686,None,None,,584.3078982997686,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,36,18,36,36,18,90,0.6,1.0,0.0,0.33,-0.33,-0.5,,stimuli/P_00_36_18_36.png,,,,,0,102,102,59,,,,,,,,,,,,,,,,,,,,,,,,,,,592.3158854991198,None,592.3158854991198,None,592.6481993999332,None,592.6481993999332,None,0,592.6481993999332,None,return,2.6832724008709192,592.6481993999332,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,0,36,0,0,36,36,1.0,None,None,1.0,None,None,,stimuli/P_00_00_36_00.png,,,,,0,103,103,12,,,,,,,,,,,,,,,,,,,,,,,,,,,595.3462426997721,None,595.3462426997721,None,595.6842420008034,None,595.6842420008034,None,0,595.6842420008034,None,return,2.058906599879265,595.6842420008034,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,9,9,36,9,9,54,0.83,1.0,0.0,0.2,-0.2,-0.25,,stimuli/P_00_09_09_36.png,,,,,0,104,104,23,,,,,,,,,,,,,,,,,,,,,,,,,,,597.7763112001121,None,597.7763112001121,None,598.1036773994565,None,598.1036773994565,None,0,598.1036773994565,None,return,4.3373770006001,598.1036773994565,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,0,0,9,36,36,45,1.0,0.0,1.0,0.0,1.0,1.0,,stimuli/P_36_00_00_09.png,,,,,0,105,105,193,,,,,,,,,,,,,,,,,,,,,,,,,,,602.4588507004082,None,602.4588507004082,None,602.8032495994121,None,602.8032495994121,None,70,602.8032495994121,None,return,5.788351798430085,602.8032495994121,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,18,36,9,36,54,81,0.78,0.5,0.5,0.8,-0.3,-1.5,,stimuli/P_18_18_36_09.png,,,,,0,106,106,173,,,,,,,,,,,,,,,,,,,,,,,,,,,608.6124763004482,None,608.6124763004482,None,608.9507314004004,None,608.9507314004004,None,36,608.9507314004004,None,return,5.5841752998530865,608.9507314004004,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,0,0,0,9,9,9,1.0,0.0,1.0,None,None,None,,stimuli/P_09_00_00_00.png,,,,,0,107,107,64,,,,,,,,,,,,,,,,,,,,,,,,,,,614.5540265999734,None,614.5540265999734,None,614.8975229002535,None,614.8975229002535,None,100,614.8975229002535,None,return,3.7236783988773823,614.8975229002535,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,9,18,0,18,27,36,0.75,0.5,0.5,1.0,-0.5,#NAME?,,stimuli/P_09_09_18_00.png,,,,,0,108,108,88,,,,,,,,,,,,,,,,,,,,,,,,,,,618.657866999507,None,618.657866999507,None,619.0038319006562,None,619.0038319006562,None,31,619.0038319006562,None,None,,619.0038319006562,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,0,9,18,36,45,63,1.0,0.0,1.0,0.33,0.67,1.0,,stimuli/P_36_00_09_18.png,,,,,0,109,109,198,,,,,,,,,,,,,,,,,,,,,,,,,,,627.0178504996002,None,627.0178504996002,None,627.3514574002475,None,627.3514574002475,None,46,627.3514574002475,None,return,3.598393300548196,627.3514574002475,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,0,18,0,9,27,27,1.0,0.0,1.0,1.0,0.0,None,,stimuli/P_09_00_18_00.png,,,,,0,110,110,72,,,,,,,,,,,,,,,,,,,,,,,,,,,630.983718700707,None,630.983718700707,None,631.3284706994891,None,631.3284706994891,None,45,631.3284706994891,None,return,6.55244049988687,631.3284706994891,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,36,0,36,36,0,72,0.5,1.0,0.0,0.0,0.0,0.0,,stimuli/P_00_36_00_36.png,,,,,0,111,111,51,,,,,,,,,,,,,,,,,,,,,,,,,,,637.9041141998023,None,637.9041141998023,None,638.247579600662,None,638.247579600662,None,0,638.247579600662,None,return,2.4734418001025915,638.247579600662,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,18,0,18,36,18,54,0.67,0.5,0.5,0.0,0.5,0.5,,stimuli/P_18_18_00_18.png,,,,,0,112,112,162,,,,,,,,,,,,,,,,,,,,,,,,,,,640.7437979001552,None,640.7437979001552,None,641.0860229004174,None,641.0860229004174,None,34,641.0860229004174,None,return,4.38045939989388,641.0860229004174,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,0,36,9,18,54,63,1.0,0.0,1.0,0.8,0.2,1.0,,stimuli/P_18_00_36_09.png,,,,,0,113,113,141,,,,,,,,,,,,,,,,,,,,,,,,,,,645.4910126999021,None,645.4910126999021,None,645.8213030006737,None,645.8213030006737,None,35,645.8213030006737,None,None,,645.8213030006737,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
36,18,9,9,54,45,72,0.75,0.33,0.67,0.5,0.17,0.33,,stimuli/P_36_18_09_09.png,,,,,0,114,114,229,,,,,,,,,,,,,,,,,,,,,,,,,,,653.8197307996452,None,653.8197307996452,None,654.1545557994395,None,654.1545557994395,None,45,654.1545557994395,None,return,4.135455099865794,654.1545557994395,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
18,9,36,18,27,54,81,0.89,0.33,0.67,0.67,0.0,0.0,,stimuli/P_18_09_36_18.png,,,,,0,115,115,158,,,,,,,,,,,,,,,,,,,,,,,,,,,658.3035007994622,None,658.3035007994622,None,658.6495510004461,None,658.6495510004461,None,40,658.6495510004461,None,None,,658.6495510004461,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
0,18,18,18,18,18,54,0.67,1.0,0.0,0.5,-0.5,-1.0,,stimuli/P_00_18_18_18.png,,,,,0,116,116,42,,,,,,,,,,,,,,,,,,,,,,,,,,,666.6547897998244,None,666.6547897998244,None,666.9916757997125,None,666.9916757997125,None,0,666.9916757997125,None,return,2.005281599238515,666.9916757997125,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,18,9,36,27,18,72,0.75,0.67,0.33,0.2,0.13,0.17,,stimuli/P_09_18_09_36.png,,,,,0,117,117,103,,,,,,,,,,,,,,,,,,,,,,,,,,,669.0176656991243,None,669.0176656991243,None,669.3481171000749,None,669.3481171000749,None,25,669.3481171000749,None,return,5.018771098926663,669.3481171000749,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,9,36,0,18,45,54,0.83,0.5,0.5,1.0,-0.5,#NAME?,,stimuli/P_09_09_36_00.png,,,,,0,118,118,92,,,,,,,,,,,,,,,,,,,,,,,,,,,674.3857971001416,None,674.3857971001416,None,674.7161033991724,None,674.7161033991724,None,20,674.7161033991724,None,return,4.249861899763346,674.7161033991724,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
9,36,18,36,45,27,99,0.64,0.8,0.2,0.33,-0.13,-0.2,,stimuli/P_09_36_18_36.png,,,,,0,119,119,123,,,,,,,,,,,,,,,,,,,,,,,,,,,678.9795411005616,None,678.9795411005616,None,679.3159314002842,None,679.3159314002842,None,20,679.3159314002842,None,return,4.954555599018931,679.3159314002842,None,,,HERUN,F,001,2023_Apr_18_1242,untitled,2021.1.4,60.1304831620093,
